# file...... house1_data.csv
# date...... Tue Oct 24 14:47:55 2017
# user...... nomad
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,house1:air_temperature, house1:outdoor_temperature, house1:is_COOL_on, house1:cooling_setpoint, house1_meter:measured_real_power, house1_meter:measured_real_energy
2017-10-24 04:54:00 EDT,+67.5466,+54.268,+0,+65,+4445,+27256
2017-10-24 04:55:00 EDT,+67.5657,+54.217,+0,+65,+4445,+27330.1
2017-10-24 04:56:00 EDT,+67.5845,+54.166,+0,+65,+4445,+27404.2
2017-10-24 04:57:00 EDT,+67.6029,+54.115,+0,+65,+4445,+27478.3
2017-10-24 04:58:00 EDT,+67.621,+54.064,+0,+65,+4445,+27552.3
2017-10-24 04:59:00 EDT,+67.6388,+54.013,+0,+65,+4445,+27626.4
2017-10-24 05:00:00 EDT,+67.6562,+53.962,+0,+65,+4445,+27700.5
2017-10-24 05:01:00 EDT,+67.6732,+53.962,+0,+65,+4445,+27774.6
2017-10-24 05:02:00 EDT,+67.6913,+53.962,+0,+65,+4445,+27848.7
2017-10-24 05:03:00 EDT,+67.7103,+53.962,+0,+65,+4445,+27922.8
2017-10-24 05:04:00 EDT,+67.7298,+53.962,+0,+65,+4445,+27996.8
2017-10-24 05:05:00 EDT,+67.7499,+53.962,+0,+65,+4445,+28070.9
2017-10-24 05:06:00 EDT,+67.7702,+53.962,+0,+65,+4445,+28145
2017-10-24 05:07:00 EDT,+67.7908,+53.962,+0,+65,+4445,+28219.1
2017-10-24 05:08:00 EDT,+67.8116,+53.962,+0,+65,+4445,+28293.2
2017-10-24 05:09:00 EDT,+67.8324,+53.962,+0,+65,+4445,+28367.3
2017-10-24 05:10:00 EDT,+67.8534,+53.962,+0,+65,+4445,+28441.3
2017-10-24 05:11:00 EDT,+67.8744,+53.962,+0,+65,+4445,+28515.4
2017-10-24 05:12:00 EDT,+67.8954,+53.962,+0,+65,+4445,+28589.5
2017-10-24 05:13:00 EDT,+67.9164,+53.962,+0,+65,+4445,+28663.6
2017-10-24 05:14:00 EDT,+67.9374,+53.962,+0,+65,+4445,+28737.7
2017-10-24 05:15:00 EDT,+67.9583,+53.962,+0,+65,+4445,+28811.8
2017-10-24 05:16:00 EDT,+67.9793,+53.962,+0,+65,+4445,+28885.8
2017-10-24 05:17:00 EDT,+68.0001,+53.962,+1,+65,+7257.6,+28959.9
2017-10-24 05:18:00 EDT,+66.6204,+53.962,+1,+65,+7257.6,+29080.9
2017-10-24 05:19:00 EDT,+65.5051,+53.962,+1,+65,+7257.6,+29201.8
2017-10-24 05:20:00 EDT,+64.5937,+53.962,+1,+65,+7257.6,+29322.8
2017-10-24 05:21:00 EDT,+63.8396,+53.962,+1,+65,+7257.6,+29443.8
2017-10-24 05:22:00 EDT,+63.2071,+53.962,+1,+65,+7257.6,+29564.7
2017-10-24 05:23:00 EDT,+62.6686,+53.962,+1,+65,+7257.6,+29685.7
2017-10-24 05:24:00 EDT,+62.2029,+53.962,+1,+65,+7257.6,+29806.6
2017-10-24 05:25:00 EDT,+62.5543,+53.962,+0,+65,+4445,+29903.4
2017-10-24 05:26:00 EDT,+63.444,+53.962,+0,+65,+4445,+29977.5
2017-10-24 05:27:00 EDT,+65.1805,+53.962,+0,+65,+10871.2,+30106.9
2017-10-24 05:28:00 EDT,+67.4429,+53.962,+0,+65,+10871.2,+30288.1
2017-10-24 05:29:00 EDT,+68.2275,+53.962,+0,+65,+4445,+30413.9
2017-10-24 05:30:00 EDT,+67.9988,+53.962,+0,+65,+4445,+30488
2017-10-24 05:31:00 EDT,+67.8283,+53.962,+0,+65,+4445,+30562.1
2017-10-24 05:32:00 EDT,+67.7028,+53.962,+0,+65,+4445,+30636.2
2017-10-24 05:33:00 EDT,+67.6118,+53.962,+0,+65,+4445,+30710.2
2017-10-24 05:34:00 EDT,+67.5475,+53.962,+0,+65,+4445,+30784.3
2017-10-24 05:35:00 EDT,+67.5037,+53.962,+0,+65,+4445,+30858.4
2017-10-24 05:36:00 EDT,+67.4757,+53.962,+0,+65,+4445,+30932.5
2017-10-24 05:37:00 EDT,+67.4598,+53.962,+0,+65,+4445,+31006.6
2017-10-24 05:38:00 EDT,+67.4533,+53.962,+0,+65,+4445,+31080.7
2017-10-24 05:39:00 EDT,+67.4539,+53.962,+0,+65,+4445,+31154.7
2017-10-24 05:40:00 EDT,+67.4601,+53.962,+0,+65,+4445,+31228.8
2017-10-24 05:41:00 EDT,+67.4705,+53.962,+0,+65,+4445,+31302.9
2017-10-24 05:42:00 EDT,+67.4842,+53.962,+0,+65,+4445,+31377
2017-10-24 05:43:00 EDT,+67.5003,+53.962,+0,+65,+4445,+31451.1
2017-10-24 05:44:00 EDT,+67.5184,+53.962,+0,+65,+4445,+31525.2
2017-10-24 05:45:00 EDT,+67.5378,+53.962,+0,+65,+4445,+31599.2
2017-10-24 05:46:00 EDT,+67.5584,+53.962,+0,+65,+4445,+31673.3
2017-10-24 05:47:00 EDT,+67.5798,+53.962,+0,+65,+4445,+31747.4
2017-10-24 05:48:00 EDT,+67.6018,+53.962,+0,+65,+4445,+31821.5
2017-10-24 05:49:00 EDT,+67.6242,+53.962,+0,+65,+4445,+31895.6
2017-10-24 05:50:00 EDT,+67.647,+53.962,+0,+65,+4445,+31969.7
2017-10-24 05:51:00 EDT,+67.67,+53.962,+0,+65,+4445,+32043.7
2017-10-24 05:52:00 EDT,+67.6932,+53.962,+0,+65,+4445,+32117.8
2017-10-24 05:53:00 EDT,+67.7164,+53.962,+0,+65,+4445,+32191.9
2017-10-24 05:54:00 EDT,+67.7398,+53.962,+0,+65,+4445,+32266
2017-10-24 05:55:00 EDT,+67.7632,+53.962,+0,+65,+4445,+32340.1
2017-10-24 05:56:00 EDT,+67.7866,+53.962,+0,+65,+4445,+32414.2
2017-10-24 05:57:00 EDT,+67.8099,+53.962,+0,+65,+4445,+32488.2
2017-10-24 05:58:00 EDT,+67.8333,+53.962,+0,+65,+4445,+32562.3
2017-10-24 05:59:00 EDT,+67.8566,+53.962,+0,+65,+4445,+32636.4
2017-10-24 06:00:00 EDT,+67.8798,+53.962,+0,+65,+4445,+32710.5
2017-10-24 06:01:00 EDT,+67.903,+53.995,+0,+65,+4445,+32784.6
2017-10-24 06:02:00 EDT,+67.9275,+54.028,+0,+65,+4445,+32858.7
2017-10-24 06:03:00 EDT,+67.953,+54.061,+0,+65,+4445,+32932.7
2017-10-24 06:04:00 EDT,+67.9795,+54.094,+0,+65,+4445,+33006.8
2017-10-24 06:05:00 EDT,+67.6523,+54.127,+1,+65,+7263.46,+33091.9
2017-10-24 06:06:00 EDT,+66.3473,+54.16,+1,+65,+7264.67,+33212.9
2017-10-24 06:07:00 EDT,+65.2917,+54.193,+1,+65,+7266.06,+33334
2017-10-24 06:08:00 EDT,+64.4285,+54.226,+1,+65,+7267.27,+33455.1
2017-10-24 06:09:00 EDT,+63.7143,+54.259,+1,+65,+7268.47,+33576.2
2017-10-24 06:10:00 EDT,+63.115,+54.292,+1,+65,+7269.68,+33697.4
2017-10-24 06:11:00 EDT,+62.6048,+54.325,+1,+65,+7270.88,+33818.5
2017-10-24 06:12:00 EDT,+62.1636,+54.358,+1,+65,+7272.09,+33939.7
2017-10-24 06:13:00 EDT,+62.6288,+54.391,+0,+65,+4445,+34033.4
2017-10-24 06:14:00 EDT,+63.5205,+54.424,+0,+65,+4445,+34107.5
2017-10-24 06:15:00 EDT,+65.3976,+54.457,+0,+65,+10901.6,+34244.3
2017-10-24 06:16:00 EDT,+67.6574,+54.49,+0,+65,+10903.6,+34426
2017-10-24 06:17:00 EDT,+68.3075,+54.523,+0,+65,+4445,+34545
2017-10-24 06:18:00 EDT,+68.0925,+54.556,+0,+65,+4445,+34619.1
2017-10-24 06:19:00 EDT,+67.0829,+54.589,+1,+65,+7280.33,+34720.7
2017-10-24 06:20:00 EDT,+65.7337,+54.622,+1,+65,+7281.53,+34842
2017-10-24 06:21:00 EDT,+64.6463,+54.655,+1,+65,+7282.92,+34963.4
2017-10-24 06:22:00 EDT,+63.761,+54.688,+1,+65,+7284.12,+35084.8
2017-10-24 06:23:00 EDT,+63.0317,+54.721,+1,+65,+7285.32,+35206.2
2017-10-24 06:24:00 EDT,+62.4231,+54.754,+1,+65,+7286.52,+35327.6
2017-10-24 06:25:00 EDT,+62.1875,+54.787,+0,+65,+4445,+35440.4
2017-10-24 06:26:00 EDT,+63.0903,+54.82,+0,+65,+4445,+35514.4
2017-10-24 06:27:00 EDT,+64.1872,+54.853,+0,+65,+10926.1,+35608.3
2017-10-24 06:28:00 EDT,+66.6199,+54.886,+0,+65,+10928.2,+35790.4
2017-10-24 06:29:00 EDT,+68.1964,+54.919,+0,+65,+4445,+35952.8
2017-10-24 06:30:00 EDT,+67.9247,+54.952,+0,+65,+4445,+36026.8
2017-10-24 06:31:00 EDT,+67.7257,+54.985,+0,+65,+4445,+36100.9
2017-10-24 06:32:00 EDT,+67.5829,+55.018,+0,+65,+4445,+36175
2017-10-24 06:33:00 EDT,+67.4834,+55.051,+0,+65,+4445,+36249.1
2017-10-24 06:34:00 EDT,+67.4173,+55.084,+0,+65,+4445,+36323.2
2017-10-24 06:35:00 EDT,+67.377,+55.117,+0,+65,+4445,+36397.3
2017-10-24 06:36:00 EDT,+67.3567,+55.15,+0,+65,+4445,+36471.3
2017-10-24 06:37:00 EDT,+67.3517,+55.183,+0,+65,+4445,+36545.4
2017-10-24 06:38:00 EDT,+67.3587,+55.216,+0,+65,+4445,+36619.5
2017-10-24 06:39:00 EDT,+67.3748,+55.249,+0,+65,+4445,+36693.6
2017-10-24 06:40:00 EDT,+67.3981,+55.282,+0,+65,+4445,+36767.7
2017-10-24 06:41:00 EDT,+67.427,+55.315,+0,+65,+4445,+36841.8
2017-10-24 06:42:00 EDT,+67.4602,+55.348,+0,+65,+4445,+36915.8
2017-10-24 06:43:00 EDT,+67.4967,+55.381,+0,+65,+4445,+36989.9
2017-10-24 06:44:00 EDT,+67.5359,+55.414,+0,+65,+4445,+37064
2017-10-24 06:45:00 EDT,+67.5771,+55.447,+0,+65,+4445,+37138.1
2017-10-24 06:46:00 EDT,+67.62,+55.48,+0,+65,+4445,+37212.2
2017-10-24 06:47:00 EDT,+67.6641,+55.513,+0,+65,+4445,+37286.3
2017-10-24 06:48:00 EDT,+67.7093,+55.546,+0,+65,+4445,+37360.3
2017-10-24 06:49:00 EDT,+67.7553,+55.579,+0,+65,+4445,+37434.4
2017-10-24 06:50:00 EDT,+67.802,+55.612,+0,+65,+4445,+37508.5
2017-10-24 06:51:00 EDT,+67.8492,+55.645,+0,+65,+4445,+37582.6
2017-10-24 06:52:00 EDT,+67.8969,+55.678,+0,+65,+4445,+37656.7
2017-10-24 06:53:00 EDT,+67.945,+55.711,+0,+65,+4445,+37730.8
2017-10-24 06:54:00 EDT,+67.9934,+55.744,+0,+65,+4445,+37804.8
2017-10-24 06:55:00 EDT,+66.8124,+55.777,+1,+65,+7323.5,+37920.5
2017-10-24 06:56:00 EDT,+65.6946,+55.81,+1,+65,+7324.69,+38042.5
2017-10-24 06:57:00 EDT,+64.788,+55.843,+1,+65,+7325.87,+38164.6
2017-10-24 06:58:00 EDT,+64.0444,+55.876,+1,+65,+7327.06,+38286.7
2017-10-24 06:59:00 EDT,+63.4268,+55.909,+1,+65,+7328.24,+38408.8
2017-10-24 07:00:00 EDT,+62.9066,+55.942,+1,+65,+7329.43,+38531
2017-10-24 07:01:00 EDT,+62.4619,+55.975,+1,+65,+7330.42,+38653.1
2017-10-24 07:02:00 EDT,+62.0757,+56.008,+1,+65,+7331.61,+38775.3
2017-10-24 07:03:00 EDT,+62.8561,+56.041,+0,+65,+4445,+38859.8
2017-10-24 07:04:00 EDT,+63.7377,+56.074,+0,+65,+4445,+38933.9
2017-10-24 07:05:00 EDT,+66.0288,+56.107,+0,+65,+11004.8,+39093.6
2017-10-24 07:06:00 EDT,+68.2694,+56.14,+0,+65,+11006.9,+39277
2017-10-24 07:07:00 EDT,+68.4934,+56.173,+0,+65,+4445,+39374.8
2017-10-24 07:08:00 EDT,+68.2998,+56.206,+0,+65,+4445,+39448.9
2017-10-24 07:09:00 EDT,+67.0416,+56.239,+1,+65,+7340.06,+39560.7
2017-10-24 07:10:00 EDT,+65.762,+56.272,+1,+65,+7341.24,+39683.1
2017-10-24 07:11:00 EDT,+64.7323,+56.305,+1,+65,+7342.42,+39805.4
2017-10-24 07:12:00 EDT,+63.8955,+56.338,+1,+65,+7343.6,+39927.8
2017-10-24 07:13:00 EDT,+63.2076,+56.371,+1,+65,+7344.78,+40050.2
2017-10-24 07:14:00 EDT,+62.6349,+56.404,+1,+65,+7345.96,+40172.6
2017-10-24 07:15:00 EDT,+62.1513,+56.437,+1,+65,+7347.14,+40295
2017-10-24 07:16:00 EDT,+62.6812,+56.47,+0,+65,+4445,+40386
2017-10-24 07:17:00 EDT,+63.542,+56.503,+0,+65,+4445,+40460.1
2017-10-24 07:18:00 EDT,+65.5754,+56.536,+0,+65,+11032.1,+40605.5
2017-10-24 07:19:00 EDT,+67.8665,+56.569,+0,+65,+11034.2,+40789.4
2017-10-24 07:20:00 EDT,+68.375,+56.602,+0,+65,+4445,+40901.9
2017-10-24 07:21:00 EDT,+68.1548,+56.635,+0,+65,+4445,+40976
2017-10-24 07:22:00 EDT,+67.0541,+56.668,+1,+65,+7355.37,+41081.6
2017-10-24 07:23:00 EDT,+65.7262,+56.701,+1,+65,+7356.54,+41204.2
2017-10-24 07:24:00 EDT,+64.6605,+56.734,+1,+65,+7357.72,+41326.8
2017-10-24 07:25:00 EDT,+63.7971,+56.767,+1,+65,+7358.89,+41449.4
2017-10-24 07:26:00 EDT,+63.0899,+56.8,+1,+65,+7360.06,+41572.1
2017-10-24 07:27:00 EDT,+62.5035,+56.833,+1,+65,+7361.23,+41694.8
2017-10-24 07:28:00 EDT,+62.0105,+56.866,+1,+65,+7362.41,+41817.5
2017-10-24 07:29:00 EDT,+62.9517,+56.899,+0,+65,+4445,+41893.2
2017-10-24 07:30:00 EDT,+63.734,+56.932,+0,+65,+4445,+41967.2
2017-10-24 07:31:00 EDT,+66.3176,+56.965,+0,+65,+11059.6,+42147.9
2017-10-24 07:32:00 EDT,+68.4659,+56.998,+0,+65,+11061.7,+42332.2
2017-10-24 07:33:00 EDT,+68.2565,+57.031,+0,+65,+4445,+42409.9
2017-10-24 07:34:00 EDT,+68.0528,+57.064,+0,+65,+4445,+42484
2017-10-24 07:35:00 EDT,+66.548,+57.097,+1,+65,+7370.6,+42605.2
2017-10-24 07:36:00 EDT,+65.3066,+57.13,+1,+65,+7371.77,+42728.1
2017-10-24 07:37:00 EDT,+64.3086,+57.163,+1,+65,+7372.93,+42850.9
2017-10-24 07:38:00 EDT,+63.4985,+57.196,+1,+65,+7374.1,+42973.8
2017-10-24 07:39:00 EDT,+62.8336,+57.229,+1,+65,+7375.27,+43096.7
2017-10-24 07:40:00 EDT,+62.2807,+57.262,+1,+65,+7376.44,+43219.6
2017-10-24 07:41:00 EDT,+62.4378,+57.295,+0,+65,+4445,+43322.2
2017-10-24 07:42:00 EDT,+63.3276,+57.328,+0,+65,+4445,+43396.3
2017-10-24 07:43:00 EDT,+64.9339,+57.361,+0,+65,+11085.1,+43516.5
2017-10-24 07:44:00 EDT,+67.3603,+57.394,+0,+65,+11087.3,+43701.2
2017-10-24 07:45:00 EDT,+68.4287,+57.427,+0,+65,+4445,+43839.9
2017-10-24 07:46:00 EDT,+68.1812,+57.46,+0,+65,+4445,+43914
2017-10-24 07:47:00 EDT,+67.383,+57.493,+1,+65,+7384.59,+44008.5
2017-10-24 07:48:00 EDT,+65.9753,+57.526,+1,+65,+7385.75,+44131.5
2017-10-24 07:49:00 EDT,+64.8497,+57.559,+1,+65,+7386.92,+44254.6
2017-10-24 07:50:00 EDT,+63.9419,+57.592,+1,+65,+7388.08,+44377.8
2017-10-24 07:51:00 EDT,+63.2022,+57.625,+1,+65,+7389.24,+44500.9
2017-10-24 07:52:00 EDT,+62.5924,+57.658,+1,+65,+7390.4,+44624
2017-10-24 07:53:00 EDT,+62.083,+57.691,+1,+65,+7391.56,+44747.2
2017-10-24 07:54:00 EDT,+62.8267,+57.724,+0,+65,+4445,+44830.3
2017-10-24 07:55:00 EDT,+63.6453,+57.757,+0,+65,+4445,+44904.4
2017-10-24 07:56:00 EDT,+66.0043,+57.79,+0,+65,+11112.9,+45069.2
2017-10-24 07:57:00 EDT,+68.2542,+57.823,+0,+65,+11115.1,+45254.4
2017-10-24 07:58:00 EDT,+68.3812,+57.856,+0,+65,+4445,+45348.9
2017-10-24 07:59:00 EDT,+68.1677,+57.889,+0,+65,+4445,+45423
2017-10-24 08:00:00 EDT,+66.8429,+57.922,+1,+65,+7399.68,+45537.2
2017-10-24 08:01:00 EDT,+65.5553,+57.973,+1,+65,+7401.47,+45660.6
2017-10-24 08:02:00 EDT,+64.5238,+58.024,+1,+65,+7403.26,+45783.9
2017-10-24 08:03:00 EDT,+63.6903,+58.075,+1,+65,+7405.04,+45907.3
2017-10-24 08:04:00 EDT,+63.0094,+58.126,+1,+65,+7406.83,+46030.7
2017-10-24 08:05:00 EDT,+62.4467,+58.177,+1,+65,+7408.61,+46154.2
2017-10-24 08:06:00 EDT,+62.0535,+58.228,+0,+65,+4445,+46275.2
2017-10-24 08:07:00 EDT,+63.0539,+58.279,+0,+65,+4445,+46349.3
2017-10-24 08:08:00 EDT,+63.96,+58.33,+0,+65,+11148.2,+46428.9
2017-10-24 08:09:00 EDT,+66.6413,+58.381,+0,+65,+11151.5,+46614.7
2017-10-24 08:10:00 EDT,+68.6997,+58.432,+0,+65,+4445,+46795
2017-10-24 08:11:00 EDT,+68.426,+58.483,+0,+65,+4445,+46869.1
2017-10-24 08:12:00 EDT,+68.1562,+58.534,+1,+65,+7421.07,+46945.7
2017-10-24 08:13:00 EDT,+66.6264,+58.585,+1,+65,+7422.85,+47069.3
2017-10-24 08:14:00 EDT,+65.4091,+58.636,+1,+65,+7424.63,+47193.1
2017-10-24 08:15:00 EDT,+64.4331,+58.687,+1,+65,+7426.4,+47316.8
2017-10-24 08:16:00 EDT,+63.6434,+58.738,+1,+65,+7428.17,+47440.6
2017-10-24 08:17:00 EDT,+62.9974,+58.789,+1,+65,+7429.94,+47564.4
2017-10-24 08:18:00 EDT,+62.4627,+58.84,+1,+65,+7431.72,+47688.2
2017-10-24 08:19:00 EDT,+62.0139,+58.891,+1,+65,+7433.49,+47812.1
2017-10-24 08:20:00 EDT,+62.9853,+58.942,+0,+65,+4445,+47888.6
2017-10-24 08:21:00 EDT,+63.8168,+58.993,+0,+65,+4445,+47962.7
2017-10-24 08:22:00 EDT,+66.4823,+59.044,+0,+65,+11195.2,+48143.6
2017-10-24 08:23:00 EDT,+68.7347,+59.095,+0,+65,+11198.6,+48330.2
2017-10-24 08:24:00 EDT,+68.5734,+59.146,+0,+65,+4445,+48409.9
2017-10-24 08:25:00 EDT,+68.3792,+59.197,+0,+65,+4445,+48484
2017-10-24 08:26:00 EDT,+66.8954,+59.248,+1,+65,+7445.85,+48605.6
2017-10-24 08:27:00 EDT,+65.6538,+59.299,+1,+65,+7447.61,+48729.7
2017-10-24 08:28:00 EDT,+64.6601,+59.35,+1,+65,+7449.37,+48853.8
2017-10-24 08:29:00 EDT,+63.8577,+59.401,+1,+65,+7451.13,+48978
2017-10-24 08:30:00 EDT,+63.203,+59.452,+1,+65,+7452.89,+49102.2
2017-10-24 08:31:00 EDT,+62.6624,+59.503,+1,+65,+7454.64,+49226.4
2017-10-24 08:32:00 EDT,+62.2102,+59.554,+1,+65,+7456.4,+49350.6
2017-10-24 08:33:00 EDT,+62.5266,+59.605,+0,+65,+4445,+49451.5
2017-10-24 08:34:00 EDT,+63.4817,+59.656,+0,+65,+4445,+49525.6
2017-10-24 08:35:00 EDT,+65.2874,+59.707,+0,+65,+11239.3,+49652.5
2017-10-24 08:36:00 EDT,+67.8179,+59.758,+0,+65,+11242.7,+49839.8
2017-10-24 08:37:00 EDT,+68.8309,+59.809,+0,+65,+4445,+49974.3
2017-10-24 08:38:00 EDT,+68.6035,+59.86,+0,+65,+4445,+50048.4
2017-10-24 08:39:00 EDT,+67.749,+59.911,+1,+65,+7468.66,+50146
2017-10-24 08:40:00 EDT,+66.3655,+59.962,+1,+65,+7470.41,+50270.4
2017-10-24 08:41:00 EDT,+65.2632,+60.013,+1,+65,+7472.16,+50394.9
2017-10-24 08:42:00 EDT,+64.378,+60.064,+1,+65,+7473.9,+50519.5
2017-10-24 08:43:00 EDT,+63.6605,+60.115,+1,+65,+7475.65,+50644
2017-10-24 08:44:00 EDT,+63.0723,+60.166,+1,+65,+7477.39,+50768.6
2017-10-24 08:45:00 EDT,+62.5843,+60.217,+1,+65,+7479.14,+50893.3
2017-10-24 08:46:00 EDT,+62.1736,+60.268,+1,+65,+7480.88,+51017.9
2017-10-24 08:47:00 EDT,+62.5956,+60.319,+0,+65,+4445,+51116.4
2017-10-24 08:48:00 EDT,+63.5664,+60.37,+0,+65,+4445,+51190.5
2017-10-24 08:49:00 EDT,+65.5056,+60.421,+0,+65,+11287.2,+51323.5
2017-10-24 08:50:00 EDT,+68.0509,+60.472,+0,+65,+11290.6,+51511.6
2017-10-24 08:51:00 EDT,+68.9573,+60.523,+0,+65,+4445,+51640.8
2017-10-24 08:52:00 EDT,+68.7395,+60.574,+0,+65,+4445,+51714.9
2017-10-24 08:53:00 EDT,+67.8211,+60.625,+1,+65,+7493.04,+51815.2
2017-10-24 08:54:00 EDT,+66.4562,+60.676,+1,+65,+7494.77,+51940.1
2017-10-24 08:55:00 EDT,+65.3693,+60.727,+1,+65,+7496.51,+52065
2017-10-24 08:56:00 EDT,+64.497,+60.778,+1,+65,+7498.24,+52190
2017-10-24 08:57:00 EDT,+63.7905,+60.829,+1,+65,+7499.97,+52315
2017-10-24 08:58:00 EDT,+63.2118,+60.88,+1,+65,+7501.7,+52440
2017-10-24 08:59:00 EDT,+62.7321,+60.931,+1,+65,+7503.42,+52565
2017-10-24 09:00:00 EDT,+62.3289,+60.982,+1,+65,+7505.15,+52690
2017-10-24 09:01:00 EDT,+62.0376,+61.015,+0,+65,+4445,+52813.4
2017-10-24 09:02:00 EDT,+63.1543,+61.048,+0,+65,+4445,+52887.5
2017-10-24 09:03:00 EDT,+64.1196,+61.081,+0,+65,+11331.8,+52965.4
2017-10-24 09:04:00 EDT,+66.9831,+61.114,+0,+65,+11334.1,+53154.3
2017-10-24 09:05:00 EDT,+69.2235,+61.147,+0,+65,+4445,+53339.4
2017-10-24 09:06:00 EDT,+68.966,+61.18,+0,+65,+4445,+53413.4
2017-10-24 09:07:00 EDT,+68.7381,+61.213,+1,+65,+7512.96,+53489.2
2017-10-24 09:08:00 EDT,+67.2094,+61.246,+1,+65,+7514.07,+53614.4
2017-10-24 09:09:00 EDT,+65.996,+61.279,+1,+65,+7515.19,+53739.7
2017-10-24 09:10:00 EDT,+65.0259,+61.312,+1,+65,+7516.3,+53864.9
2017-10-24 09:11:00 EDT,+64.2435,+61.345,+1,+65,+7517.41,+53990.2
2017-10-24 09:12:00 EDT,+63.606,+61.378,+1,+65,+7518.53,+54115.5
2017-10-24 09:13:00 EDT,+63.0805,+61.411,+1,+65,+7519.64,+54240.8
2017-10-24 09:14:00 EDT,+62.6414,+61.444,+1,+65,+7520.75,+54366.1
2017-10-24 09:15:00 EDT,+62.2692,+61.477,+1,+65,+7521.86,+54491.5
2017-10-24 09:16:00 EDT,+62.2086,+61.51,+0,+65,+4445,+54608.3
2017-10-24 09:17:00 EDT,+63.3069,+61.543,+0,+65,+4445,+54682.4
2017-10-24 09:18:00 EDT,+64.5769,+61.576,+0,+65,+11365.5,+54775.7
2017-10-24 09:19:00 EDT,+67.3874,+61.609,+0,+65,+11367.8,+54965.1
2017-10-24 09:20:00 EDT,+69.2697,+61.642,+0,+65,+4445,+55135.3
2017-10-24 09:21:00 EDT,+69.0257,+61.675,+0,+65,+4445,+55209.4
2017-10-24 09:22:00 EDT,+68.6012,+61.708,+1,+65,+7529.62,+55292.1
2017-10-24 09:23:00 EDT,+67.1181,+61.741,+1,+65,+7530.73,+55417.6
2017-10-24 09:24:00 EDT,+65.9403,+61.774,+1,+65,+7531.84,+55543.1
2017-10-24 09:25:00 EDT,+64.998,+61.807,+1,+65,+7532.94,+55668.6
2017-10-24 09:26:00 EDT,+64.2374,+61.84,+1,+65,+7534.05,+55794.2
2017-10-24 09:27:00 EDT,+63.6171,+61.873,+1,+65,+7535.15,+55919.7
2017-10-24 09:28:00 EDT,+63.1051,+61.906,+1,+65,+7536.26,+56045.3
2017-10-24 09:29:00 EDT,+62.6768,+61.939,+1,+65,+7537.36,+56170.9
2017-10-24 09:30:00 EDT,+62.3133,+61.972,+1,+65,+7538.47,+56296.5
2017-10-24 09:31:00 EDT,+61.9998,+62.005,+0,+65,+4445,+56422.2
2017-10-24 09:32:00 EDT,+63.157,+62.038,+0,+65,+4445,+56496.3
2017-10-24 09:33:00 EDT,+64.0744,+62.071,+0,+65,+11399.4,+56570.3
2017-10-24 09:34:00 EDT,+67.0167,+62.104,+0,+65,+11401.7,+56760.3
2017-10-24 09:35:00 EDT,+69.3996,+62.137,+0,+65,+4445,+56950.4
2017-10-24 09:36:00 EDT,+69.1408,+62.17,+0,+65,+4445,+57024.4
2017-10-24 09:37:00 EDT,+68.9654,+62.203,+1,+65,+7546.19,+57098.5
2017-10-24 09:38:00 EDT,+67.4208,+62.236,+1,+65,+7547.29,+57224.3
2017-10-24 09:39:00 EDT,+66.1961,+62.269,+1,+65,+7548.39,+57350.1
2017-10-24 09:40:00 EDT,+65.218,+62.302,+1,+65,+7549.49,+57475.9
2017-10-24 09:41:00 EDT,+64.4301,+62.335,+1,+65,+7550.59,+57601.7
2017-10-24 09:42:00 EDT,+63.7891,+62.368,+1,+65,+7551.69,+57727.6
2017-10-24 09:43:00 EDT,+63.2614,+62.401,+1,+65,+7552.78,+57853.4
2017-10-24 09:44:00 EDT,+62.8213,+62.434,+1,+65,+7553.88,+57979.3
2017-10-24 09:45:00 EDT,+62.449,+62.467,+1,+65,+7554.98,+58105.2
2017-10-24 09:46:00 EDT,+62.1291,+62.5,+1,+65,+7556.08,+58231.1
2017-10-24 09:47:00 EDT,+62.677,+62.533,+0,+65,+4445,+58328.5
2017-10-24 09:48:00 EDT,+63.7072,+62.566,+0,+65,+4445,+58402.6
2017-10-24 09:49:00 EDT,+65.8114,+62.599,+0,+65,+11435.8,+58540.8
2017-10-24 09:50:00 EDT,+68.453,+62.632,+0,+65,+11438.1,+58731.4
2017-10-24 09:51:00 EDT,+69.3213,+62.665,+0,+65,+4445,+58857.9
2017-10-24 09:52:00 EDT,+69.1115,+62.698,+0,+65,+4445,+58932
2017-10-24 09:53:00 EDT,+68.1462,+62.731,+1,+65,+7563.74,+59034.6
2017-10-24 09:54:00 EDT,+66.7857,+62.764,+1,+65,+7564.84,+59160.7
2017-10-24 09:55:00 EDT,+65.7032,+62.797,+1,+65,+7565.93,+59286.8
2017-10-24 09:56:00 EDT,+64.8351,+62.83,+1,+65,+7567.02,+59412.9
2017-10-24 09:57:00 EDT,+64.1324,+62.863,+1,+65,+7568.12,+59539
2017-10-24 09:58:00 EDT,+63.5575,+62.896,+1,+65,+7569.21,+59665.1
2017-10-24 09:59:00 EDT,+63.0813,+62.929,+1,+65,+7570.3,+59791.3
2017-10-24 10:00:00 EDT,+62.6813,+62.962,+1,+65,+7571.39,+59917.4
2017-10-24 10:01:00 EDT,+62.3403,+62.995,+1,+65,+7572.48,+60043.6
2017-10-24 10:02:00 EDT,+62.0449,+63.028,+1,+65,+7573.57,+60169.8
