# file...... house3_data.csv
# date...... Tue Oct 24 14:47:55 2017
# user...... nomad
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,house3:air_temperature, house3:outdoor_temperature, house3:is_COOL_on, house3:cooling_setpoint, house3_meter:measured_real_power, house3_meter:measured_real_energy
2017-10-24 00:27:00 EDT,+71.8892,+57.517,+0,+75,+1999,+932.867
2017-10-24 00:28:00 EDT,+71.8567,+57.502,+0,+75,+1999,+966.183
2017-10-24 00:29:00 EDT,+71.8243,+57.487,+0,+75,+1999,+999.5
2017-10-24 00:30:00 EDT,+71.792,+57.472,+0,+75,+1999,+1032.82
2017-10-24 00:31:00 EDT,+71.7599,+57.457,+0,+75,+1999,+1066.13
2017-10-24 00:32:00 EDT,+71.7279,+57.442,+0,+75,+1999,+1099.45
2017-10-24 00:33:00 EDT,+71.6959,+57.427,+0,+75,+1999,+1132.77
2017-10-24 00:34:00 EDT,+71.6641,+57.412,+0,+75,+1999,+1166.08
2017-10-24 00:35:00 EDT,+71.6323,+57.397,+0,+75,+1999,+1199.4
2017-10-24 00:36:00 EDT,+71.6007,+57.382,+0,+75,+1999,+1232.72
2017-10-24 00:37:00 EDT,+71.5691,+57.367,+0,+75,+1999,+1266.03
2017-10-24 00:38:00 EDT,+71.5377,+57.352,+0,+75,+1999,+1299.35
2017-10-24 00:39:00 EDT,+71.5063,+57.337,+0,+75,+1999,+1332.67
2017-10-24 00:40:00 EDT,+71.475,+57.322,+0,+75,+1999,+1365.98
2017-10-24 00:41:00 EDT,+71.4438,+57.307,+0,+75,+1999,+1399.3
2017-10-24 00:42:00 EDT,+71.4127,+57.292,+0,+75,+1999,+1432.62
2017-10-24 00:43:00 EDT,+71.3817,+57.277,+0,+75,+1999,+1465.93
2017-10-24 00:44:00 EDT,+71.3507,+57.262,+0,+75,+1999,+1499.25
2017-10-24 00:45:00 EDT,+71.3198,+57.247,+0,+75,+1999,+1532.57
2017-10-24 00:46:00 EDT,+71.2891,+57.232,+0,+75,+1999,+1565.88
2017-10-24 00:47:00 EDT,+71.2584,+57.217,+0,+75,+1999,+1599.2
2017-10-24 00:48:00 EDT,+71.2278,+57.202,+0,+75,+1999,+1632.52
2017-10-24 00:49:00 EDT,+71.1972,+57.187,+0,+75,+1999,+1665.83
2017-10-24 00:50:00 EDT,+71.1668,+57.172,+0,+75,+1999,+1699.15
2017-10-24 00:51:00 EDT,+71.1364,+57.157,+0,+75,+1999,+1732.47
2017-10-24 00:52:00 EDT,+71.1061,+57.142,+0,+75,+1999,+1765.78
2017-10-24 00:53:00 EDT,+71.0759,+57.127,+0,+75,+1999,+1799.1
2017-10-24 00:54:00 EDT,+71.0458,+57.112,+0,+75,+1999,+1832.42
2017-10-24 00:55:00 EDT,+71.0157,+57.097,+0,+75,+1999,+1865.73
2017-10-24 00:56:00 EDT,+70.9857,+57.082,+0,+75,+1999,+1899.05
2017-10-24 00:57:00 EDT,+70.9559,+57.067,+0,+75,+1999,+1932.37
2017-10-24 00:58:00 EDT,+70.926,+57.052,+0,+75,+1999,+1965.68
2017-10-24 00:59:00 EDT,+70.8963,+57.037,+0,+75,+1999,+1999
2017-10-24 01:00:00 EDT,+70.8666,+57.022,+0,+75,+1999,+2032.32
2017-10-24 01:01:00 EDT,+70.8371,+56.956,+0,+75,+1999,+2065.63
2017-10-24 01:02:00 EDT,+70.8062,+56.89,+0,+75,+1999,+2098.95
2017-10-24 01:03:00 EDT,+70.7744,+56.824,+0,+75,+1999,+2132.27
2017-10-24 01:04:00 EDT,+70.7417,+56.758,+0,+75,+1999,+2165.58
2017-10-24 01:05:00 EDT,+70.7084,+56.692,+0,+75,+1999,+2198.9
2017-10-24 01:06:00 EDT,+70.6746,+56.626,+0,+75,+1999,+2232.22
2017-10-24 01:07:00 EDT,+70.6403,+56.56,+0,+75,+1999,+2265.53
2017-10-24 01:08:00 EDT,+70.6056,+56.494,+0,+75,+1999,+2298.85
2017-10-24 01:09:00 EDT,+70.5706,+56.428,+0,+75,+1999,+2332.17
2017-10-24 01:10:00 EDT,+70.5353,+56.362,+0,+75,+1999,+2365.48
2017-10-24 01:11:00 EDT,+70.4997,+56.296,+0,+75,+1999,+2398.8
2017-10-24 01:12:00 EDT,+70.4639,+56.23,+0,+75,+1999,+2432.12
2017-10-24 01:13:00 EDT,+70.4279,+56.164,+0,+75,+1999,+2465.43
2017-10-24 01:14:00 EDT,+70.3917,+56.098,+0,+75,+1999,+2498.75
2017-10-24 01:15:00 EDT,+70.3553,+56.032,+0,+75,+1999,+2532.07
2017-10-24 01:16:00 EDT,+70.3187,+55.966,+0,+75,+1999,+2565.38
2017-10-24 01:17:00 EDT,+70.2819,+55.9,+0,+75,+1999,+2598.7
2017-10-24 01:18:00 EDT,+70.245,+55.834,+0,+75,+1999,+2632.02
2017-10-24 01:19:00 EDT,+70.2079,+55.768,+0,+75,+1999,+2665.33
2017-10-24 01:20:00 EDT,+70.1706,+55.702,+0,+75,+1999,+2698.65
2017-10-24 01:21:00 EDT,+70.1332,+55.636,+0,+75,+1999,+2731.97
2017-10-24 01:22:00 EDT,+70.0957,+55.57,+0,+75,+1999,+2765.28
2017-10-24 01:23:00 EDT,+70.0579,+55.504,+0,+75,+1999,+2798.6
2017-10-24 01:24:00 EDT,+70.0201,+55.438,+0,+75,+1999,+2831.92
2017-10-24 01:25:00 EDT,+69.9821,+55.372,+0,+75,+1999,+2865.23
2017-10-24 01:26:00 EDT,+69.9439,+55.306,+0,+75,+1999,+2898.55
2017-10-24 01:27:00 EDT,+69.9056,+55.24,+0,+75,+1999,+2931.87
2017-10-24 01:28:00 EDT,+69.8671,+55.174,+0,+75,+1999,+2965.18
2017-10-24 01:29:00 EDT,+69.8285,+55.108,+0,+75,+1999,+2998.5
2017-10-24 01:30:00 EDT,+69.7898,+55.042,+0,+75,+1999,+3031.82
2017-10-24 01:31:00 EDT,+69.7509,+54.976,+0,+75,+1999,+3065.13
2017-10-24 01:32:00 EDT,+69.7118,+54.91,+0,+75,+1999,+3098.45
2017-10-24 01:33:00 EDT,+69.6727,+54.844,+0,+75,+1999,+3131.77
2017-10-24 01:34:00 EDT,+69.6333,+54.778,+0,+75,+1999,+3165.08
2017-10-24 01:35:00 EDT,+69.5939,+54.712,+0,+75,+1999,+3198.4
2017-10-24 01:36:00 EDT,+69.5543,+54.646,+0,+75,+1999,+3231.72
2017-10-24 01:37:00 EDT,+69.5146,+54.58,+0,+75,+1999,+3265.03
2017-10-24 01:38:00 EDT,+69.4747,+54.514,+0,+75,+1999,+3298.35
2017-10-24 01:39:00 EDT,+69.4347,+54.448,+0,+75,+1999,+3331.67
2017-10-24 01:40:00 EDT,+69.3945,+54.382,+0,+75,+1999,+3364.98
2017-10-24 01:41:00 EDT,+69.3542,+54.316,+0,+75,+1999,+3398.3
2017-10-24 01:42:00 EDT,+69.3138,+54.25,+0,+75,+1999,+3431.62
2017-10-24 01:43:00 EDT,+69.2733,+54.184,+0,+75,+1999,+3464.93
2017-10-24 01:44:00 EDT,+69.2326,+54.118,+0,+75,+1999,+3498.25
2017-10-24 01:45:00 EDT,+69.1918,+54.052,+0,+75,+1999,+3531.57
2017-10-24 01:46:00 EDT,+69.1508,+53.986,+0,+75,+1999,+3564.88
2017-10-24 01:47:00 EDT,+69.1098,+53.92,+0,+75,+1999,+3598.2
2017-10-24 01:48:00 EDT,+69.0686,+53.854,+0,+75,+1999,+3631.52
2017-10-24 01:49:00 EDT,+69.0272,+53.788,+0,+75,+1999,+3664.83
2017-10-24 01:50:00 EDT,+69.6183,+53.722,+0,+75,+7543.29,+3728.97
2017-10-24 01:51:00 EDT,+71.2185,+53.656,+0,+75,+7539.77,+3854.69
2017-10-24 01:52:00 EDT,+71.8759,+53.59,+0,+75,+1999,+3949.57
2017-10-24 01:53:00 EDT,+71.2865,+53.524,+0,+75,+1999,+3982.89
2017-10-24 01:54:00 EDT,+70.8238,+53.458,+0,+75,+1999,+4016.21
2017-10-24 01:55:00 EDT,+70.4583,+53.392,+0,+75,+1999,+4049.52
2017-10-24 01:56:00 EDT,+70.1672,+53.326,+0,+75,+1999,+4082.84
2017-10-24 01:57:00 EDT,+69.9333,+53.26,+0,+75,+1999,+4116.16
2017-10-24 01:58:00 EDT,+69.7432,+53.194,+0,+75,+1999,+4149.47
2017-10-24 01:59:00 EDT,+69.5866,+53.128,+0,+75,+1999,+4182.79
2017-10-24 02:00:00 EDT,+69.4557,+53.062,+0,+75,+1999,+4216.11
2017-10-24 02:01:00 EDT,+69.3445,+53.095,+0,+75,+1999,+4249.42
2017-10-24 02:02:00 EDT,+69.2509,+53.128,+0,+75,+1999,+4282.74
2017-10-24 02:03:00 EDT,+69.1711,+53.161,+0,+75,+1999,+4316.06
2017-10-24 02:04:00 EDT,+69.1017,+53.194,+0,+75,+1999,+4349.37
2017-10-24 02:05:00 EDT,+69.0405,+53.227,+0,+75,+1999,+4382.69
2017-10-24 02:06:00 EDT,+69.4904,+53.26,+0,+75,+7518.73,+4440.53
2017-10-24 02:07:00 EDT,+71.0925,+53.293,+0,+75,+7520.48,+4565.84
2017-10-24 02:08:00 EDT,+71.8818,+53.326,+0,+75,+1999,+4666.64
2017-10-24 02:09:00 EDT,+71.2858,+53.359,+0,+75,+1999,+4699.96
2017-10-24 02:10:00 EDT,+70.8204,+53.392,+0,+75,+1999,+4733.28
2017-10-24 02:11:00 EDT,+70.4552,+53.425,+0,+75,+1999,+4766.59
2017-10-24 02:12:00 EDT,+70.167,+53.458,+0,+75,+1999,+4799.91
2017-10-24 02:13:00 EDT,+69.9378,+53.491,+0,+75,+1999,+4833.23
2017-10-24 02:14:00 EDT,+69.754,+53.524,+0,+75,+1999,+4866.54
2017-10-24 02:15:00 EDT,+69.6051,+53.557,+0,+75,+1999,+4899.86
2017-10-24 02:16:00 EDT,+69.4831,+53.59,+0,+75,+1999,+4933.18
2017-10-24 02:17:00 EDT,+69.3817,+53.623,+0,+75,+1999,+4966.49
2017-10-24 02:18:00 EDT,+69.2963,+53.656,+0,+75,+1999,+4999.81
2017-10-24 02:19:00 EDT,+69.2232,+53.689,+0,+75,+1999,+5033.13
2017-10-24 02:20:00 EDT,+69.1596,+53.722,+0,+75,+1999,+5066.44
2017-10-24 02:21:00 EDT,+69.1033,+53.755,+0,+75,+1999,+5099.76
2017-10-24 02:22:00 EDT,+69.0529,+53.788,+0,+75,+1999,+5133.08
2017-10-24 02:23:00 EDT,+69.0068,+53.821,+0,+75,+1999,+5166.39
2017-10-24 02:24:00 EDT,+70.4636,+53.854,+0,+75,+7549.54,+5276.78
2017-10-24 02:25:00 EDT,+71.9042,+53.887,+0,+75,+7551.31,+5402.6
2017-10-24 02:26:00 EDT,+71.5751,+53.92,+0,+75,+1999,+5451.34
2017-10-24 02:27:00 EDT,+71.0583,+53.953,+0,+75,+1999,+5484.66
2017-10-24 02:28:00 EDT,+70.6542,+53.986,+0,+75,+1999,+5517.98
2017-10-24 02:29:00 EDT,+70.3367,+54.019,+0,+75,+1999,+5551.29
2017-10-24 02:30:00 EDT,+70.0858,+54.052,+0,+75,+1999,+5584.61
2017-10-24 02:31:00 EDT,+69.8858,+54.085,+0,+75,+1999,+5617.93
2017-10-24 02:32:00 EDT,+69.7252,+54.118,+0,+75,+1999,+5651.24
2017-10-24 02:33:00 EDT,+69.5947,+54.151,+0,+75,+1999,+5684.56
2017-10-24 02:34:00 EDT,+69.4874,+54.184,+0,+75,+1999,+5717.88
2017-10-24 02:35:00 EDT,+69.3981,+54.217,+0,+75,+1999,+5751.19
2017-10-24 02:36:00 EDT,+69.3225,+54.25,+0,+75,+1999,+5784.51
2017-10-24 02:37:00 EDT,+69.2576,+54.283,+0,+75,+1999,+5817.83
2017-10-24 02:38:00 EDT,+69.2009,+54.316,+0,+75,+1999,+5851.14
2017-10-24 02:39:00 EDT,+69.1507,+54.349,+0,+75,+1999,+5884.46
2017-10-24 02:40:00 EDT,+69.1054,+54.382,+0,+75,+1999,+5917.78
2017-10-24 02:41:00 EDT,+69.0641,+54.415,+0,+75,+1999,+5951.09
2017-10-24 02:42:00 EDT,+69.0258,+54.448,+0,+75,+1999,+5984.41
2017-10-24 02:43:00 EDT,+69.5369,+54.481,+0,+75,+7584.07,+6044.09
2017-10-24 02:44:00 EDT,+71.1854,+54.514,+0,+75,+7585.85,+6170.49
2017-10-24 02:45:00 EDT,+71.9707,+54.547,+0,+75,+1999,+6270.54
2017-10-24 02:46:00 EDT,+71.377,+54.58,+0,+75,+1999,+6303.86
2017-10-24 02:47:00 EDT,+70.9146,+54.613,+0,+75,+1999,+6337.18
2017-10-24 02:48:00 EDT,+70.5531,+54.646,+0,+75,+1999,+6370.49
2017-10-24 02:49:00 EDT,+70.269,+54.679,+0,+75,+1999,+6403.81
2017-10-24 02:50:00 EDT,+70.0444,+54.712,+0,+75,+1999,+6437.13
2017-10-24 02:51:00 EDT,+69.8654,+54.745,+0,+75,+1999,+6470.44
2017-10-24 02:52:00 EDT,+69.7216,+54.778,+0,+75,+1999,+6503.76
2017-10-24 02:53:00 EDT,+69.6047,+54.811,+0,+75,+1999,+6537.08
2017-10-24 02:54:00 EDT,+69.5087,+54.844,+0,+75,+1999,+6570.39
2017-10-24 02:55:00 EDT,+69.4286,+54.877,+0,+75,+1999,+6603.71
2017-10-24 02:56:00 EDT,+69.361,+54.91,+0,+75,+1999,+6637.03
2017-10-24 02:57:00 EDT,+69.3028,+54.943,+0,+75,+1999,+6670.34
2017-10-24 02:58:00 EDT,+69.2521,+54.976,+0,+75,+1999,+6703.66
2017-10-24 02:59:00 EDT,+69.2071,+55.009,+0,+75,+1999,+6736.98
2017-10-24 03:00:00 EDT,+69.1666,+55.042,+0,+75,+1999,+6770.29
2017-10-24 03:01:00 EDT,+69.1296,+55.075,+0,+75,+1999,+6803.61
2017-10-24 03:02:00 EDT,+69.0953,+55.108,+0,+75,+1999,+6836.93
2017-10-24 03:03:00 EDT,+69.0633,+55.141,+0,+75,+1999,+6870.24
2017-10-24 03:04:00 EDT,+69.0329,+55.174,+0,+75,+1999,+6903.56
2017-10-24 03:05:00 EDT,+69.004,+55.207,+0,+75,+1999,+6936.88
2017-10-24 03:06:00 EDT,+70.5413,+55.24,+0,+75,+7624.53,+7049.86
2017-10-24 03:07:00 EDT,+72.0263,+55.273,+0,+75,+7627.06,+7176.94
2017-10-24 03:08:00 EDT,+71.6694,+55.306,+0,+75,+1999,+7224.33
2017-10-24 03:09:00 EDT,+71.1531,+55.339,+0,+75,+1999,+7257.64
2017-10-24 03:10:00 EDT,+70.7511,+55.372,+0,+75,+1999,+7290.96
2017-10-24 03:11:00 EDT,+70.4367,+55.405,+0,+75,+1999,+7324.28
2017-10-24 03:12:00 EDT,+70.1897,+55.438,+0,+75,+1999,+7357.59
2017-10-24 03:13:00 EDT,+69.9943,+55.471,+0,+75,+1999,+7390.91
2017-10-24 03:14:00 EDT,+69.8387,+55.504,+0,+75,+1999,+7424.23
2017-10-24 03:15:00 EDT,+69.7136,+55.537,+0,+75,+1999,+7457.54
2017-10-24 03:16:00 EDT,+69.612,+55.57,+0,+75,+1999,+7490.86
2017-10-24 03:17:00 EDT,+69.5285,+55.603,+0,+75,+1999,+7524.18
2017-10-24 03:18:00 EDT,+69.459,+55.636,+0,+75,+1999,+7557.49
2017-10-24 03:19:00 EDT,+69.4002,+55.669,+0,+75,+1999,+7590.81
2017-10-24 03:20:00 EDT,+69.3497,+55.702,+0,+75,+1999,+7624.13
2017-10-24 03:21:00 EDT,+69.3056,+55.735,+0,+75,+1999,+7657.44
2017-10-24 03:22:00 EDT,+69.2666,+55.768,+0,+75,+1999,+7690.76
2017-10-24 03:23:00 EDT,+69.2315,+55.801,+0,+75,+1999,+7724.08
2017-10-24 03:24:00 EDT,+69.1995,+55.834,+0,+75,+1999,+7757.39
2017-10-24 03:25:00 EDT,+69.1699,+55.867,+0,+75,+1999,+7790.71
2017-10-24 03:26:00 EDT,+69.1422,+55.9,+0,+75,+1999,+7824.03
2017-10-24 03:27:00 EDT,+69.1161,+55.933,+0,+75,+1999,+7857.34
2017-10-24 03:28:00 EDT,+69.0912,+55.966,+0,+75,+1999,+7890.66
2017-10-24 03:29:00 EDT,+69.0673,+55.999,+0,+75,+1999,+7923.98
2017-10-24 03:30:00 EDT,+69.0443,+56.032,+0,+75,+1999,+7957.29
2017-10-24 03:31:00 EDT,+69.022,+56.065,+0,+75,+1999,+7990.61
2017-10-24 03:32:00 EDT,+69.0003,+56.098,+0,+75,+1999,+8023.93
2017-10-24 03:33:00 EDT,+70.7929,+56.131,+0,+75,+7674.48,+8150.23
2017-10-24 03:34:00 EDT,+72.2661,+56.164,+0,+75,+7676.31,+8278.14
2017-10-24 03:35:00 EDT,+71.6533,+56.197,+0,+75,+1999,+8313.03
2017-10-24 03:36:00 EDT,+71.1519,+56.23,+0,+75,+1999,+8346.35
2017-10-24 03:37:00 EDT,+70.7623,+56.263,+0,+75,+1999,+8379.66
2017-10-24 03:38:00 EDT,+70.4585,+56.296,+0,+75,+1999,+8412.98
2017-10-24 03:39:00 EDT,+70.2206,+56.329,+0,+75,+1999,+8446.3
2017-10-24 03:40:00 EDT,+70.0332,+56.362,+0,+75,+1999,+8479.61
2017-10-24 03:41:00 EDT,+69.8848,+56.395,+0,+75,+1999,+8512.93
2017-10-24 03:42:00 EDT,+69.7662,+56.428,+0,+75,+1999,+8546.25
2017-10-24 03:43:00 EDT,+69.6705,+56.461,+0,+75,+1999,+8579.56
2017-10-24 03:44:00 EDT,+69.5926,+56.494,+0,+75,+1999,+8612.88
2017-10-24 03:45:00 EDT,+69.5283,+56.527,+0,+75,+1999,+8646.2
2017-10-24 03:46:00 EDT,+69.4745,+56.56,+0,+75,+1999,+8679.51
2017-10-24 03:47:00 EDT,+69.4289,+56.593,+0,+75,+1999,+8712.83
2017-10-24 03:48:00 EDT,+69.3895,+56.626,+0,+75,+1999,+8746.15
2017-10-24 03:49:00 EDT,+69.355,+56.659,+0,+75,+1999,+8779.46
2017-10-24 03:50:00 EDT,+69.3244,+56.692,+0,+75,+1999,+8812.78
2017-10-24 03:51:00 EDT,+69.2967,+56.725,+0,+75,+1999,+8846.1
2017-10-24 03:52:00 EDT,+69.2714,+56.758,+0,+75,+1999,+8879.41
2017-10-24 03:53:00 EDT,+69.248,+56.791,+0,+75,+1999,+8912.73
2017-10-24 03:54:00 EDT,+69.226,+56.824,+0,+75,+1999,+8946.05
2017-10-24 03:55:00 EDT,+69.2053,+56.857,+0,+75,+1999,+8979.36
2017-10-24 03:56:00 EDT,+69.1855,+56.89,+0,+75,+1999,+9012.68
2017-10-24 03:57:00 EDT,+69.1666,+56.923,+0,+75,+1999,+9046
2017-10-24 03:58:00 EDT,+69.1483,+56.956,+0,+75,+1999,+9079.31
2017-10-24 03:59:00 EDT,+69.1307,+56.989,+0,+75,+1999,+9112.63
2017-10-24 04:00:00 EDT,+69.1135,+57.022,+0,+75,+1999,+9145.95
2017-10-24 04:01:00 EDT,+69.0968,+56.971,+0,+75,+1999,+9179.26
2017-10-24 04:02:00 EDT,+69.0783,+56.92,+0,+75,+1999,+9212.58
2017-10-24 04:03:00 EDT,+69.0584,+56.869,+0,+75,+1999,+9245.9
2017-10-24 04:04:00 EDT,+69.0373,+56.818,+0,+75,+1999,+9279.21
2017-10-24 04:05:00 EDT,+69.0154,+56.767,+0,+75,+1999,+9312.53
2017-10-24 04:06:00 EDT,+69.6273,+56.716,+0,+75,+7707.1,+9375.99
2017-10-24 04:07:00 EDT,+71.3413,+56.665,+0,+75,+7704.25,+9504.44
2017-10-24 04:08:00 EDT,+72.092,+56.614,+0,+75,+1999,+9602.73
2017-10-24 04:09:00 EDT,+71.488,+56.563,+0,+75,+1999,+9636.05
2017-10-24 04:10:00 EDT,+71.0181,+56.512,+0,+75,+1999,+9669.37
2017-10-24 04:11:00 EDT,+70.6509,+56.461,+0,+75,+1999,+9702.68
2017-10-24 04:12:00 EDT,+70.3625,+56.41,+0,+75,+1999,+9736
2017-10-24 04:13:00 EDT,+70.1344,+56.359,+0,+75,+1999,+9769.32
2017-10-24 04:14:00 EDT,+69.9527,+56.308,+0,+75,+1999,+9802.63
2017-10-24 04:15:00 EDT,+69.8064,+56.257,+0,+75,+1999,+9835.95
2017-10-24 04:16:00 EDT,+69.6874,+56.206,+0,+75,+1999,+9869.27
2017-10-24 04:17:00 EDT,+69.5891,+56.155,+0,+75,+1999,+9902.58
2017-10-24 04:18:00 EDT,+69.5068,+56.104,+0,+75,+1999,+9935.9
2017-10-24 04:19:00 EDT,+69.4367,+56.053,+0,+75,+1999,+9969.22
2017-10-24 04:20:00 EDT,+69.3759,+56.002,+0,+75,+1999,+10002.5
2017-10-24 04:21:00 EDT,+69.3222,+55.951,+0,+75,+1999,+10035.8
2017-10-24 04:22:00 EDT,+69.274,+55.9,+0,+75,+1999,+10069.2
2017-10-24 04:23:00 EDT,+69.2299,+55.849,+0,+75,+1999,+10102.5
2017-10-24 04:24:00 EDT,+69.189,+55.798,+0,+75,+1999,+10135.8
2017-10-24 04:25:00 EDT,+69.1505,+55.747,+0,+75,+1999,+10169.1
2017-10-24 04:26:00 EDT,+69.1138,+55.696,+0,+75,+1999,+10202.4
2017-10-24 04:27:00 EDT,+69.0785,+55.645,+0,+75,+1999,+10235.7
2017-10-24 04:28:00 EDT,+69.0442,+55.594,+0,+75,+1999,+10269.1
2017-10-24 04:29:00 EDT,+69.0107,+55.543,+0,+75,+1999,+10302.4
2017-10-24 04:30:00 EDT,+70.2368,+55.492,+0,+75,+7639.18,+10398.4
2017-10-24 04:31:00 EDT,+71.7822,+55.441,+0,+75,+7636.38,+10525.7
2017-10-24 04:32:00 EDT,+71.7773,+55.39,+0,+75,+1999,+10590.4
2017-10-24 04:33:00 EDT,+71.2275,+55.339,+0,+75,+1999,+10623.7
2017-10-24 04:34:00 EDT,+70.7976,+55.288,+0,+75,+1999,+10657
2017-10-24 04:35:00 EDT,+70.4598,+55.237,+0,+75,+1999,+10690.3
2017-10-24 04:36:00 EDT,+70.1926,+55.186,+0,+75,+1999,+10723.6
2017-10-24 04:37:00 EDT,+69.9794,+55.135,+0,+75,+1999,+10756.9
2017-10-24 04:38:00 EDT,+69.8077,+55.084,+0,+75,+1999,+10790.3
2017-10-24 04:39:00 EDT,+69.6677,+55.033,+0,+75,+1999,+10823.6
2017-10-24 04:40:00 EDT,+69.5522,+54.982,+0,+75,+1999,+10856.9
2017-10-24 04:41:00 EDT,+69.4552,+54.931,+0,+75,+1999,+10890.2
2017-10-24 04:42:00 EDT,+69.3726,+54.88,+0,+75,+1999,+10923.5
2017-10-24 04:43:00 EDT,+69.3009,+54.829,+0,+75,+1999,+10956.8
2017-10-24 04:44:00 EDT,+69.2376,+54.778,+0,+75,+1999,+10990.2
2017-10-24 04:45:00 EDT,+69.1807,+54.727,+0,+75,+1999,+11023.5
2017-10-24 04:46:00 EDT,+69.1287,+54.676,+0,+75,+1999,+11056.8
2017-10-24 04:47:00 EDT,+69.0805,+54.625,+0,+75,+1999,+11090.1
2017-10-24 04:48:00 EDT,+69.035,+54.574,+0,+75,+1999,+11123.4
2017-10-24 04:49:00 EDT,+69.3504,+54.523,+0,+75,+7586.34,+11173.8
2017-10-24 04:50:00 EDT,+71.029,+54.472,+0,+75,+7583.58,+11300.3
2017-10-24 04:51:00 EDT,+72.0224,+54.421,+0,+75,+1999,+11409.6
2017-10-24 04:52:00 EDT,+71.4052,+54.37,+0,+75,+1999,+11442.9
2017-10-24 04:53:00 EDT,+70.9225,+54.319,+0,+75,+1999,+11476.2
2017-10-24 04:54:00 EDT,+70.543,+54.268,+0,+75,+1999,+11509.5
2017-10-24 04:55:00 EDT,+70.2427,+54.217,+0,+75,+1999,+11542.9
2017-10-24 04:56:00 EDT,+70.003,+54.166,+0,+75,+1999,+11576.2
2017-10-24 04:57:00 EDT,+69.8099,+54.115,+0,+75,+1999,+11609.5
2017-10-24 04:58:00 EDT,+69.6525,+54.064,+0,+75,+1999,+11642.8
2017-10-24 04:59:00 EDT,+69.5224,+54.013,+0,+75,+1999,+11676.1
2017-10-24 05:00:00 EDT,+69.4132,+53.962,+0,+75,+1999,+11709.4
2017-10-24 05:01:00 EDT,+69.3201,+53.962,+0,+75,+1999,+11742.8
2017-10-24 05:02:00 EDT,+69.2408,+53.962,+0,+75,+1999,+11776.1
2017-10-24 05:03:00 EDT,+69.1721,+53.962,+0,+75,+1999,+11809.4
2017-10-24 05:04:00 EDT,+69.1115,+53.962,+0,+75,+1999,+11842.7
2017-10-24 05:05:00 EDT,+69.0573,+53.962,+0,+75,+1999,+11876
2017-10-24 05:06:00 EDT,+69.0079,+53.962,+0,+75,+1999,+11909.3
2017-10-24 05:07:00 EDT,+70.4385,+53.962,+0,+75,+7556.13,+12018.3
2017-10-24 05:08:00 EDT,+71.8843,+53.962,+0,+75,+7556.13,+12144.2
2017-10-24 05:09:00 EDT,+71.583,+53.962,+0,+75,+1999,+12194.5
